Versicherer	Kanton	Geschäftsjahr	Region	HMO	HMO-ID	HMO-Name	Strasse	PLZ	Ort
0343	BS	2016	PR-REG CH0	BasicPlus	hmo4153	Hausarztverein Angenstein, Dr. Med. H-P Merz	Angensteinerstr. 6	4153	Reinach
0343	GR	2016	PR-REG CH1	BasicPlus	hmo7000B	Grisomed AG - Dr. Christian Eggenberger	Belmontstrasse 1	7000	Chur
0343	GR	2016	PR-REG CH2	BasicPlus	hmo7000B	Grisomed AG - Dr. Christian Eggenberger	Belmontstrasse 1	7000	Chur
0343	GR	2016	PR-REG CH3	BasicPlus	hmo7000B	Grisomed AG - Dr. Christian Eggenberger	Belmontstrasse 1	7000	Chur
0343	LU	2016	PR-REG CH1	BasicPlus	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0343	LU	2016	PR-REG CH1	BasicPlus	hmo6004new1	LuMed AG, Dr. med. Reto Christian Müller	Löwenstrasse 13	6004	Luzern
0343	LU	2016	PR-REG CH1	BasicPlus	hmo6004new2	Medplace Luzern - Herr Rolf Gabriel	Winkelriedstrasse 35	6004	Luzern
0343	LU	2016	PR-REG CH1	BasicPlus	hmo6017neu	Ärztenetz Luzern Land, Frau Dr. Marlene Degonda	Rüediswilerstrasse 8	6017	Ruswil
0343	LU	2016	PR-REG CH1	BasicPlus	hmo6020	Luzern Agglomeration - Dr. Beat Thoet	Rüeggisingerstrasse 29	6020	Emmenbrücke
0343	LU	2016	PR-REG CH2	BasicPlus	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0343	LU	2016	PR-REG CH2	BasicPlus	hmo6004new1	LuMed AG, Dr. med. Reto Christian Müller	Löwenstrasse 13	6004	Luzern
0343	LU	2016	PR-REG CH2	BasicPlus	hmo6004new2	Medplace Luzern - Herr Rolf Gabriel	Winkelriedstrasse 35	6004	Luzern
0343	LU	2016	PR-REG CH2	BasicPlus	hmo6017neu	Ärztenetz Luzern Land, Frau Dr. Marlene Degonda	Rüediswilerstrasse 8	6017	Ruswil
0343	LU	2016	PR-REG CH2	BasicPlus	hmo6020	Luzern Agglomeration - Dr. Beat Thoet	Rüeggisingerstrasse 29	6020	Emmenbrücke
0343	LU	2016	PR-REG CH3	BasicPlus	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0343	LU	2016	PR-REG CH3	BasicPlus	hmo6004new1	LuMed AG, Dr. med. Reto Christian Müller	Löwenstrasse 13	6004	Luzern
0343	LU	2016	PR-REG CH3	BasicPlus	hmo6004new2	Medplace Luzern - Herr Rolf Gabriel	Winkelriedstrasse 35	6004	Luzern
0343	LU	2016	PR-REG CH3	BasicPlus	hmo6017neu	Ärztenetz Luzern Land, Frau Dr. Marlene Degonda	Rüediswilerstrasse 8	6017	Ruswil
0343	LU	2016	PR-REG CH3	BasicPlus	hmo6020	Luzern Agglomeration - Dr. Beat Thoet	Rüeggisingerstrasse 29	6020	Emmenbrücke
0343	NE	2016	PR-REG CH0	BasicPlus	hmo2088	RSN - Jean-Frédéric de Montmollin	Rue Laurent-Péroud	2088	Cressier NE
0343	SG	2016	PR-REG CH1	BasicPlus	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0343	SG	2016	PR-REG CH1	BasicPlus	hmo7323	PizolCare AG - Dr. Urs Keller	Büntenstrasse 6	7323	Wangs
0343	SG	2016	PR-REG CH1	BasicPlus	hmo8722neu	AN Linthgebiet, Dr. Med. H. Gmür, 	Schulhausstrasse 5	8722	Kaltbrunn
0343	SG	2016	PR-REG CH1	BasicPlus	hmo9000P	HAV St. Gallen - Dr. Marcel Schmuki	Poststrasse 12	9000	St. Gallen
0343	SG	2016	PR-REG CH1	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0343	SG	2016	PR-REG CH1	BasicPlus	hmo9205	AN Gossau, Dr. Med. Thomas Ammann	Leimatstrasse 4	9205	Waldkirch
0343	SG	2016	PR-REG CH1	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0343	SG	2016	PR-REG CH1	BasicPlus	hmo9450	Rhymed	Bahnhofstrasse 21a	9450	Altstätten
0343	SG	2016	PR-REG CH1	BasicPlus	hmo9500X	Xundart AG	Obere Bahnhofstrasse 49	9500	Wil
0343	SG	2016	PR-REG CH2	BasicPlus	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0343	SG	2016	PR-REG CH2	BasicPlus	hmo7323	PizolCare AG - Dr. Urs Keller	Büntenstrasse 6	7323	Wangs
0343	SG	2016	PR-REG CH2	BasicPlus	hmo8722neu	AN Linthgebiet, Dr. Med. H. Gmür, 	Schulhausstrasse 5	8722	Kaltbrunn
0343	SG	2016	PR-REG CH2	BasicPlus	hmo9000P	HAV St. Gallen - Dr. Marcel Schmuki	Poststrasse 12	9000	St. Gallen
0343	SG	2016	PR-REG CH2	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0343	SG	2016	PR-REG CH2	BasicPlus	hmo9205	AN Gossau, Dr. Med. Thomas Ammann	Leimatstrasse 4	9205	Waldkirch
0343	SG	2016	PR-REG CH2	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0343	SG	2016	PR-REG CH2	BasicPlus	hmo9450	Rhymed	Bahnhofstrasse 21a	9450	Altstätten
0343	SG	2016	PR-REG CH2	BasicPlus	hmo9500X	Xundart AG	Obere Bahnhofstrasse 49	9500	Wil
0343	SG	2016	PR-REG CH3	BasicPlus	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0343	SG	2016	PR-REG CH3	BasicPlus	hmo7323	PizolCare AG - Dr. Urs Keller	Büntenstrasse 6	7323	Wangs
0343	SG	2016	PR-REG CH3	BasicPlus	hmo8722neu	AN Linthgebiet, Dr. Med. H. Gmür, 	Schulhausstrasse 5	8722	Kaltbrunn
0343	SG	2016	PR-REG CH3	BasicPlus	hmo9000P	HAV St. Gallen - Dr. Marcel Schmuki	Poststrasse 12	9000	St. Gallen
0343	SG	2016	PR-REG CH3	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0343	SG	2016	PR-REG CH3	BasicPlus	hmo9205	AN Gossau, Dr. Med. Thomas Ammann	Leimatstrasse 4	9205	Waldkirch
0343	SG	2016	PR-REG CH3	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0343	SG	2016	PR-REG CH3	BasicPlus	hmo9450	Rhymed	Bahnhofstrasse 21a	9450	Altstätten
0343	SG	2016	PR-REG CH3	BasicPlus	hmo9500X	Xundart AG	Obere Bahnhofstrasse 49	9500	Wil
0343	SH	2016	PR-REG CH1	BasicPlus	hmo8200H	HAV Schaffhausen	Steighalde 8	8200	Schaffhausen
0343	SH	2016	PR-REG CH2	BasicPlus	hmo8200H	HAV Schaffhausen	Steighalde 8	8200	Schaffhausen
0343	SO	2016	PR-REG CH0	BasicPlus	hmo3013B	Ärztenetzwerk Bern, Dr. Med. Guido Brun del Re	Beundenfeldstrasse 51	3013	Bern
0343	SO	2016	PR-REG CH0	BasicPlus	hmo4054R	Ärztenetz Nordwest AG, Dr. Med. Philipp Tschopp	Rütimeyerplatz 9	4054	Basel
0343	SO	2016	PR-REG CH0	BasicPlus	hmo4153	Hausarztverein Angenstein, Dr. Med. H-P Merz	Angensteinerstr. 6	4153	Reinach
0343	SO	2016	PR-REG CH0	BasicPlus	hmo4500	Hareso	Niklaus-Konrad-Str. 26	4500	Solothurn
0343	SO	2016	PR-REG CH0	BasicPlus	hmo4566	Anewa	Haltenstrasse 23	4566	Kriegstetten
0343	SO	2016	PR-REG CH0	BasicPlus	hmo4600A	CENTRAMED-Partner Olten Gruppenpraxis Bifang	Aarauerstrasse 55	4600	Olten
0343	SO	2016	PR-REG CH0	BasicPlus	hmo4600F	Monvia Gesundheitszentrum Olten	Froburgstrasse 4	4600	Olten
0343	SO	2016	PR-REG CH0	BasicPlus	hmo4652	Anro AG - Dr. Judith Husi	Oltnerstrasse 9	4652	Winznau
0343	SZ	2016	PR-REG CH0	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0343	TG	2016	PR-REG CH0	BasicPlus	hmo8200H	HAV Schaffhausen	Steighalde 8	8200	Schaffhausen
0343	TG	2016	PR-REG CH0	BasicPlus	hmo8280	Ärztenetz Kreuzlingen, c/o DR. Med. Stephan Fleig	Rosgartenstrasse 30	8280	Kreuzlingen
0343	TG	2016	PR-REG CH0	BasicPlus	hmo8501	Ärztenetz Murgmed, c/o Dr. Med. Michael Siegenthaler	Bahnhofstrasse 61	8501	Frauenfeld
0343	TG	2016	PR-REG CH0	BasicPlus	hmo8590	Ärztenetz Oberthurgau, c/o Dr. Med. Eva Boesch-Lais	Bahnhofstrasse 16	8590	Romanshorn
0343	TG	2016	PR-REG CH0	BasicPlus	hmo8596	Ärztenetz Mittelthurgau, c/o Dr. Med. Carol Moll	Kantonsspital Münsterlingen	8596	Münsterlingen
0343	TG	2016	PR-REG CH0	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0343	UR	2016	PR-REG CH0	BasicPlus	hmo6460D	Centramed Gesundheitspraxis	Dätwylerstrasse 15	6460	Altdorf
0343	VD	2016	PR-REG CH1	BasicPlus	hmo1213	Réseau Delta	Route de Loëx 3	1213	Onex
0343	VD	2016	PR-REG CH1	BasicPlus	hmo1530neu	CMCB	Rue de Guillermaux 8	1530	Payerne
0343	VD	2016	PR-REG CH2	BasicPlus	hmo1213	Réseau Delta	Route de Loëx 3	1213	Onex
0343	VD	2016	PR-REG CH2	BasicPlus	hmo1530neu	CMCB	Rue de Guillermaux 8	1530	Payerne
0343	ZG	2016	PR-REG CH0	BasicPlus	hmo6300	Centramed Praxis HMO	Baarerstrasse 8	6300	Zug
0343	ZG	2016	PR-REG CH0	BasicPlus	hmo6314	Zu:care	Seestr. 9	6314	Unterägeri
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8002	Zmed AG	Grütlistrasse 36	8002	Zürich
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8008B	Inetz - Urs Breitenstein	Seefeldstrasse 214	8008	Zürich
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8048M	allcare Hausarzt-Zentrum	Mürtschenstrasse 26	8048	Zürich
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8055	Zürcher Gesundheitsnetz - Dr. Tobias Wettstein	Birmensdorferstrasse 467	8055	Zürich
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8102	Limmimed, Dr. Med. Walter Schweizer	Zürcherstrasse 149	8102	Oberengstringen
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8245	Hawa - Dr. Peter Ritzmann	Zürcherstrasse 25	8245	Feuertalen
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8303neu	1A-Hausärzte - Dr. Urs Zehnder	Klotenerstrasse 8	8303	Bassersdorf
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8304.MPG	Medplace Wallisellen	Bahnhofplatz 1B	8304	Wallisellen
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8320	Doccare Hausärzte	Im Baumgarten 1	8320	Fehraltorf
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8400RO	Wintimed AG	Römerstrasse 30	8400	Winterthur
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8610Z	Zolamed AG	Zürichstrasse 1	8610	Uster
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8713	Hapmed AG	Gerbi 10	8713	Uerikon
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8810Sch	ZimDoc AG	Schärbächlistrasse 3	8810	Horgen
0343	ZH	2016	PR-REG CH1	BasicPlus	hmo8910neu	DocNet Säuliamt	Betpurstrasse 32	8910	Affoltern am Albis
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8002	Zmed AG	Grütlistrasse 36	8002	Zürich
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8008B	Inetz - Urs Breitenstein	Seefeldstrasse 214	8008	Zürich
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8048M	allcare Hausarzt-Zentrum	Mürtschenstrasse 26	8048	Zürich
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8055	Zürcher Gesundheitsnetz - Dr. Tobias Wettstein	Birmensdorferstrasse 467	8055	Zürich
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8102	Limmimed, Dr. Med. Walter Schweizer	Zürcherstrasse 149	8102	Oberengstringen
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8245	Hawa - Dr. Peter Ritzmann	Zürcherstrasse 25	8245	Feuertalen
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8303neu	1A-Hausärzte - Dr. Urs Zehnder	Klotenerstrasse 8	8303	Bassersdorf
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8304.MPG	Medplace Wallisellen	Bahnhofplatz 1B	8304	Wallisellen
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8320	Doccare Hausärzte	Im Baumgarten 1	8320	Fehraltorf
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8400RO	Wintimed AG	Römerstrasse 30	8400	Winterthur
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8610Z	Zolamed AG	Zürichstrasse 1	8610	Uster
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8713	Hapmed AG	Gerbi 10	8713	Uerikon
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8810Sch	ZimDoc AG	Schärbächlistrasse 3	8810	Horgen
0343	ZH	2016	PR-REG CH2	BasicPlus	hmo8910neu	DocNet Säuliamt	Betpurstrasse 32	8910	Affoltern am Albis
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8002	Zmed AG	Grütlistrasse 36	8002	Zürich
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8008B	Inetz - Urs Breitenstein	Seefeldstrasse 214	8008	Zürich
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8048M	allcare Hausarzt-Zentrum	Mürtschenstrasse 26	8048	Zürich
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8055	Zürcher Gesundheitsnetz - Dr. Tobias Wettstein	Birmensdorferstrasse 467	8055	Zürich
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8102	Limmimed, Dr. Med. Walter Schweizer	Zürcherstrasse 149	8102	Oberengstringen
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8245	Hawa - Dr. Peter Ritzmann	Zürcherstrasse 25	8245	Feuertalen
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8303neu	1A-Hausärzte - Dr. Urs Zehnder	Klotenerstrasse 8	8303	Bassersdorf
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8304.MPG	Medplace Wallisellen	Bahnhofplatz 1B	8304	Wallisellen
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8320	Doccare Hausärzte	Im Baumgarten 1	8320	Fehraltorf
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8400RO	Wintimed AG	Römerstrasse 30	8400	Winterthur
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8610Z	Zolamed AG	Zürichstrasse 1	8610	Uster
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8713	Hapmed AG	Gerbi 10	8713	Uerikon
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8810Sch	ZimDoc AG	Schärbächlistrasse 3	8810	Horgen
0343	ZH	2016	PR-REG CH3	BasicPlus	hmo8910neu	DocNet Säuliamt	Betpurstrasse 32	8910	Affoltern am Albis
0376	AG	2016	PR-REG CH0	HMO_A	hmo5000S	Sanacare Gruppenpraxis	Kasinostrasse 30	5000	Aarau
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700	Ärztenetz Aargau Südwest (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700Dneu	Argomed Ärzte AG	Bahnhofstrasse 24	5600	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700H	HAV Aarau (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700I	HAV Baden (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700J	HAV Bremgarten (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700K	HAV Brugg (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700L	HAV Fricktal (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700M	HAV Lenzburg-Seetal, Wynental (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700N	HAV Wohlen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700O	HAV Zofingen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo5700P	HAV Zurzach (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	AG	2016	PR-REG CH0	HMO_A	hmo8400HN	DocNet (HAWADOC)	Garnmarkt 1	8400	Winterthur
0376	AI	2016	PR-REG CH0	HMO_A	hmo9015new5	HAV Appenzellerland (eastcare AG)	Ikarusstrasse 9	9015	St. Gallen
0376	AR	2016	PR-REG CH0	HMO_A	hmo9015new1	HAV Gossau (eastcare AG)	Ikarusstrasse 9	9015	St. Gallen
0376	AR	2016	PR-REG CH0	HMO_A	hmo9015new2	HAV St. Gallen (eastcare AG)	Ikarusstrasse 9	9015	St. Gallen
0376	AR	2016	PR-REG CH0	HMO_A	hmo9015new3	HAV Rorschach (eastcare AG)	Ikarusstrasse 9	9015	St. Gallen
0376	AR	2016	PR-REG CH0	HMO_A	hmo9015new5	HAV Appenzellerland (eastcare AG)	Ikarusstrasse 9	9015	St. Gallen
0376	BE	2016	PR-REG CH1	HMO_A	hmo2503S	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
0376	BE	2016	PR-REG CH1	HMO_A	hmo3011M	MediX Bern (Medsolution)	Bubenbergplatz 8	3011	Bern
0376	BE	2016	PR-REG CH1	HMO_A	hmo3011S	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
0376	BE	2016	PR-REG CH1	HMO_A	hmo3054S	Seelandnet (Geschäftsstelle)	Dorfstrasse 1	3054	Schüpfen
0376	BE	2016	PR-REG CH1	HMO_A	hmo3600I	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0376	BE	2016	PR-REG CH1	HMO_A	hmo5700B	Ärztenetzwerk Bantiger (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH1	HMO_A	hmo5700D	Ärztenetzwerk DOXnet (Argomed)	Bahnhofstrasse 64	5600	Lenzburg
0376	BE	2016	PR-REG CH1	HMO_A	hmo5700G	Ärztenetzwerk Grauholz (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH1	HMO_A	hmo5700new2	mednet Bern AG (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH2	HMO_A	hmo2503S	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
0376	BE	2016	PR-REG CH2	HMO_A	hmo3011M	MediX Bern (Medsolution)	Bubenbergplatz 8	3011	Bern
0376	BE	2016	PR-REG CH2	HMO_A	hmo3011S	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
0376	BE	2016	PR-REG CH2	HMO_A	hmo3054S	Seelandnet (Geschäftsstelle)	Dorfstrasse 1	3054	Schüpfen
0376	BE	2016	PR-REG CH2	HMO_A	hmo3600I	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0376	BE	2016	PR-REG CH2	HMO_A	hmo3800new1	beodocs (PontNet)	Rugenparkstrasse 7	3800	Interlaken
0376	BE	2016	PR-REG CH2	HMO_A	hmo5700B	Ärztenetzwerk Bantiger (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH2	HMO_A	hmo5700D	Ärztenetzwerk DOXnet (Argomed)	Bahnhofstrasse 64	5600	Lenzburg
0376	BE	2016	PR-REG CH2	HMO_A	hmo5700G	Ärztenetzwerk Grauholz (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo2503S	Sanacare Gruppenpraxis	Neumarktstrasse 27	2503	Biel/Bienne
0376	BE	2016	PR-REG CH3	HMO_A	hmo3011M	MediX Bern (Medsolution)	Bubenbergplatz 8	3011	Bern
0376	BE	2016	PR-REG CH3	HMO_A	hmo3011S	Sanacare Gruppenpraxis	Bubenbergplatz 10	3011	Bern
0376	BE	2016	PR-REG CH3	HMO_A	hmo3600I	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0376	BE	2016	PR-REG CH3	HMO_A	hmo3800new1	beodocs (PontNet)	Rugenparkstrasse 7	3800	Interlaken
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700Dneu	Argomed Ärzte AG	Bahnhofstrasse 24	5600	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700G	Ärztenetzwerk Grauholz (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700H	HAV Aarau (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700I	HAV Baden (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700J	HAV Bremgarten (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700K	HAV Brugg (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700L	HAV Fricktal (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700M	HAV Lenzburg-Seetal, Wynental (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700N	HAV Wohlen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700O	HAV Zofingen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BE	2016	PR-REG CH3	HMO_A	hmo5700P	HAV Zurzach (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0376	BL	2016	PR-REG CH1	HMO_A	hmo4144	VAGN Verein anthroposophisches Gesundheitsnetz	Pfeffingerweg 1	4144	Arlesheim
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700H	HAV Aarau (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700I	HAV Baden (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700J	HAV Bremgarten (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700L	HAV Fricktal (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700M	HAV Lenzburg-Seetal, Wynental (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700N	HAV Wohlen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700O	HAV Zofingen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH1	HMO_A	hmo5700P	HAV Zurzach (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0376	BL	2016	PR-REG CH2	HMO_A	hmo4144	VAGN Verein anthroposophisches Gesundheitsnetz	Pfeffingerweg 1	4144	Arlesheim
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700H	HAV Aarau (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700I	HAV Baden (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700J	HAV Bremgarten (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700L	HAV Fricktal (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700M	HAV Lenzburg-Seetal, Wynental (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700N	HAV Wohlen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700O	HAV Zofingen (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BL	2016	PR-REG CH2	HMO_A	hmo5700P	HAV Zurzach (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	BS	2016	PR-REG CH0	HMO_A	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0376	BS	2016	PR-REG CH0	HMO_A	hmo4144	VAGN Verein anthroposophisches Gesundheitsnetz	Pfeffingerweg 1	4144	Arlesheim
0376	BS	2016	PR-REG CH0	HMO_A	hmo5700K	HAV Brugg (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	FR	2016	PR-REG CH2	HMO_A	hmo3054S	Seelandnet (Geschäftsstelle)	Dorfstrasse 1	3054	Schüpfen
0376	FR	2016	PR-REG CH2	HMO_A	hmo3600I	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0376	FR	2016	PR-REG CH2	HMO_A	hmo5700D	Ärztenetzwerk DOXnet (Argomed)	Bahnhofstrasse 64	5600	Lenzburg
0376	FR	2016	PR-REG CH2	HMO_A	hmo5700G	Ärztenetzwerk Grauholz (Argomed)	Bahnhofstrasse 64	5700	Lenzburg
0376	GL	2016	PR-REG CH0	HMO_A	hmo9015new4	HAV Linthgebiet (eastcare AG)	Ikarusstrasse 9	9015	St. Gallen
0376	GR	2016	PR-REG CH1	HMO_A	hmo7002G	Grisomed (Geschäftsstelle)	Tittwierstrasse 29	7002	Chur
0376	GR	2016	PR-REG CH2	HMO_A	hmo7002G	Grisomed (Geschäftsstelle)	Tittwierstrasse 29	7002	Chur
